"자치구","안심 주소","CCTV 용도","위도","경도","CCTV 수량","수정 일시"
"용산구","(한강대로84길 11)","방범","37.544485","126.973023","2","2019-12-12"
"용산구","(용산동2가 20-17 주택 코너 삼거리)","방범","37.544733","126.985976","3","2019-12-12"
"용산구","(용산동2가 23-1 나무있는 집 대문 옆)","방범","37.54476","126.986953","1","2019-12-12"
"용산구","(청파동3가 111-71 대운부동산 앞)","방범","37.544795","126.966919","1","2019-12-12"
"용산구","(청파동2가 120-64 갈월동 지하차도)","방범","37.544963","126.970825","4","2019-12-12"
"용산구","(용산동2가 1-715)","방범","37.545054","126.982312","5","2019-12-12"
"용산구","(용산동2가 1-1599 신흥교회 뒤쪽 거주자주차구역)","방범","37.545089","126.983028","1","2019-12-12"
"용산구","(용산동2가 5-171 남산교회 옆 골목)","방범","37.545126","126.98725","1","2019-12-12"
"용산구","(청파동2가 36-4 청파어린이집 앞)","방범","37.545284","126.969188","2","2019-12-12"
"용산구","(용산동2가 5-212 주택가)","방범","37.545335","126.987351","1","2019-12-12"
"용산구","(용산동2가 5-1457 용암초교 후문 앞)","방범","37.545365","126.988824","1","2019-12-12"
"용산구","(구.자치9-16 숙대창업관 뒤)","방범","37.545376","126.965527","1","2019-12-12"
"용산구","(숙명여대창업관 뒤 (예전자치9-16))","방범","37.545376","126.965527","2","2019-12-12"
"용산구","(용산2가동 1-1485 해오름빌 정문 앞)","방범","37.545403","126.984098","1","2019-12-12"
"용산구","(용산2가동 1-1485 해오름빌 정문 앞)","방범","37.545403","126.984098","1","2019-12-12"
"용산구","(용산동2가 1-414 대지부동산 뒷골목)","방범","37.545456","126.981995","1","2019-12-12"
"용산구","(용산동2가 12-448 대지부동산 골목)","방범","37.545456","126.981995","1","2019-12-12"
"용산구","(갈월동 56-2 일심빌딩 뒷골목 코너 으뜸부동산 옆)","방범","37.545517","126.973386","1","2019-12-12"
"용산구","(갈월동 59-14 으뜸부동산 옆)","방범","37.545517","126.973386","2","2019-12-12"
"용산구","(신흥로32길 4-3 앞)","방범","37.545574","126.981977","2","2019-12-12"
"용산구","(용산동2가 5-1927 중앙빌라 앞)","방범","37.545709","126.9884","3","2019-12-12"
"용산구","(신흥로34길 5-2)","방범","37.545722","126.982063","2","2019-12-12"
"용산구","(용산동2가 1-1652 삼거리)","방범","37.545778","126.983146","2","2019-12-12"
"용산구","(용산동2가 11-17 소월길 출입계단 앞)","방범","37.545802","126.986338","1","2019-12-12"
"용산구","(용산동2가 11-6 소월길 출입계단 앞)","방범","37.545802","126.986338","1","2019-12-12"
"용산구","(청파동2가 33-18 골목길)","방범","37.545816","126.969356","1","2019-12-12"
"용산구","(용산동2가 1-645 담벼락 옆)","방범","37.545863","126.984362","3","2019-12-12"
"용산구","(갈월동34-13 주차장 앞)","방범","37.546158","126.973208","1","2019-12-12"
"용산구","(한강대로84길 11(남영동))","방범","37.546158","126.973208","4","2019-12-12"
"용산구","(한강대로84길 14 미성회관 옆 사거리)","방범","37.546158","126.973208","1","2019-12-12"
"용산구","(한강대로92길 19(갈월동 34-16) 골목길)","방범","37.546158","126.973208","2","2019-12-12"
"용산구","(용산동2가 1-338 108계단 위쪽)","방범","37.546158","126.982562","2","2019-12-12"
"용산구","(신흥로20길 18(용산동2가 1-458) 이발소 옆 삼거리)","방범","37.546208","126.984765","2","2019-12-12"
"용산구","(용산동2가 1-1695 대박부동산 코너)","방범","37.546208","126.984765","1","2019-12-12"
"용산구","(용산동2가 1-1419 108계단 아래쪽)","방범","37.546363","126.981912","3","2019-12-12"
"용산구","(신흥로36가길 1-2)","방범","37.546412","126.982198","3","2019-12-12"
"용산구","(청파동2가 1-146 숙대후문 옆 횡단보도)","방범","37.546422","126.963403","4","2019-12-12"
"용산구","(신흥로36가길 11 (후암동 409-136))","방범","37.546446","126.982697","2","2019-12-12"
"용산구","(후암동 167-2 거주자우선주차지역)","방범","37.54645","126.975146","3","2019-12-12"
"용산구","(청파동2가 8-3 골목길 계단 앞)","방범","37.546464","126.967109","3","2019-12-12"
"용산구","(효창원로86길 68)","방범","37.546489","126.966834","1","2019-12-12"
"용산구","(신흥로20길 22)","방범","37.546521","126.984582","1","2019-12-12"
"용산구","(효창동 3-288 효원빌라 맞은편)","방범","37.546683","126.962338","3","2019-12-12"
"용산구","(청파동2가 10-33 휴타임가게 옆)","방범","37.546935","126.967868","3","2019-12-12"
"용산구","(갈월동 7-69 아로마빌리지 옆)","방범","37.546974","126.973542","1","2019-12-12"
"용산구","(갈월동 7-72 아로마빌리지 옆)","방범","37.546974","126.973542","1","2019-12-12"
"용산구","(후암동 254-14 주택 앞)","방범","37.547011","126.979533","1","2019-12-12"
"용산구","(후암동 410-26 고지대 난간 옆 전주)","방범","37.547139","126.982841","1","2019-12-12"
"용산구","(청파동2가 1-180 비상소화장치옆)","방범","37.547182","126.966132","1","2019-12-12"
"용산구","(후암동 404-61 옆 인도)","방범","37.547245","126.981821","3","2019-12-12"
"용산구","(효창동 5-140 효창베네스아파트 입구)","방범","37.547327","126.962281","2","2019-12-12"
"용산구","(청파동2가 1-79 숙대기숙사 옆)","방범","37.547347","126.964973","1","2019-12-12"
"용산구","(갈월동 7-15 아크로빌 앞)","방범","37.547353","126.973786","1","2019-12-12"
"용산구","(갈월동 7-91 아크로빌 앞)","방범","37.547353","126.973786","1","2019-12-12"
"용산구","(청파동1가 97-13 한마음빌라 옆)","방범","37.547393","126.966869","2","2019-12-12"
"용산구","(후암동 160-1 후암어린이집 코너)","방범","37.547592","126.975769","3","2019-12-12"
"용산구","(청파로47나길 68 공중전화기 옆)","방범","37.547628","126.968638","2","2019-12-12"
"용산구","(갈월동 8-9 공중전화기 옆)","방범","37.547633","126.972506","1","2019-12-12"
"용산구","(청파로47나길 68 공중전화기 옆)","방범","37.547819","126.968206","2","2019-12-12"
"용산구","(후암동 283-5)","방범","37.5479","126.980263","3","2019-12-12"
"용산구","(청파동1가 97-13 한마음빌라 옆)","방범","37.547978","126.966981","3","2019-12-12"
"용산구","(후암동 142-103 후암빌라 옆)","방범","37.548053","126.974861","3","2019-12-12"
"용산구","(후암동 143-53 주택 삼거리)","방범","37.548212","126.973678","2","2019-12-12"
"용산구","(후암동 406-109 남산중앙교회 맞은편)","방범","37.54824","126.983918","1","2019-12-12"
"용산구","(청파동2가 1-42 명성부동산 맞은 편)","방범","37.548336","126.963375","1","2019-12-12"
"용산구","(청파동2가 1-42 명성부동산 맞은편)","방범","37.548336","126.963375","2","2019-12-12"
"용산구","(후암동 400-104 새말경로당 앞)","방범","37.548477","126.983027","1","2019-12-12"
"용산구","(후암동 400-39 세말경로당 인근)","방범","37.548477","126.983027","1","2019-12-12"
"용산구","(후암동 244-99 화인힐빌라 코너)","방범","37.548482","126.979252","1","2019-12-12"
"용산구","(청파동1가 121-3 천리교분회 정문 앞)","방범","37.548511","126.968368","1","2019-12-12"
"용산구","(후암로4길 70)","방범","37.548529","126.980906","1","2019-12-12"
"용산구","(후암로4길 65)","방범","37.548542","126.980752","1","2019-12-12"
"용산구","(청파동1가 180-6 청파동 쌍굴다리)","방범","37.548593","126.970799","6","2019-12-12"
"용산구","(후암로28길 86)","방범","37.548628","126.981924","1","2019-12-12"
"용산구","(효창원로94다길 11)","방범","37.548631","126.964469","2","2019-12-12"
"용산구","(청파로71나길 22)","방범","37.548632","126.967682","1","2019-12-12"
"용산구","(후암동 368 영락보린원 뒷골목)","방범","37.54886","126.981524","1","2019-12-12"
"용산구","(갈월동 6-11 대동슈퍼 앞)","방범","37.548898","126.973057","2","2019-12-12"
"용산구","(갈월동 6-11 대로에서 들어오는 길)","방범","37.548898","126.973057","1","2019-12-12"
"용산구","(갈월동 6-11 대로에서 들어오는길)","방범","37.548898","126.973057","1","2019-12-12"
"용산구","(효창원로98길 26)","방범","37.549016","126.964721","2","2019-12-12"
"용산구","(청파로 330-22)","방범","37.549056","126.970533","1","2019-12-12"
"용산구","(후암동 116-21  소비자유통 앞)","방범","37.549136","126.976056","1","2019-12-12"
"용산구","(후암동 302-1 신주에지앙 뒤쪽 담벼락)","방범","37.549177","126.98027","3","2019-12-12"
"용산구","(청파동 6-4 영동슈퍼 앞 삼거리)","방범","37.549179","126.966211","1","2019-12-12"
"용산구","(청파로71다길 2(청파동1가 3-99) 영동슈퍼 앞 삼거리)","방범","37.549179","126.966211","2","2019-12-12"
"용산구","(갈월동 6-11 대동슈퍼 앞)","방범","37.549208","126.973222","1","2019-12-12"
"용산구","(후암동 123-16 삼인리치하우스 앞)","방범","37.549328","126.974868","3","2019-12-12"
"용산구","(청파로71길 23 (청파동1가 58-18))","방범","37.549401","126.969194","2","2019-12-12"
"용산구","(청파동1가 58-15 강북부동산 앞)","방범","37.549442","126.967703","3","2019-12-12"
"용산구","(청파동1가 3-152 청파이발관 앞 삼거리)","방범","37.549464","126.964239","2","2019-12-12"
"용산구","(후암로15길 41 코너 삼거리)","방범","37.549503","126.976895","2","2019-12-12"
"용산구","(청파로71길 23 (청파동1가 58-18))","방범","37.549509","126.968454","2","2019-12-12"
"용산구","(후암동 358-63 출입문 코너)","방범","37.5496","126.982527","1","2019-12-12"
"용산구","(동자동 21-6 계단 밑)","방범","37.549732","126.974801","2","2019-12-12"
"용산구","(동자동 21-6 후암서부제일아파트 뒤 외골목)","방범","37.549732","126.974801","1","2019-12-12"
"용산구","(청파동1가 1-18 희림빌라 옆)","방범","37.549734","126.967343","4","2019-12-12"
"용산구","(후암동 55-12 미플러스빌 옆 전주)","방범","37.549802","126.979413","1","2019-12-12"
"용산구","(후암동 56-38 후암로28길 11 대문 옆)","방범","37.549923","126.978087","1","2019-12-12"
"용산구","(후암동 336-41 대림하이츠타운 앞)","방범","37.550038","126.981518","1","2019-12-12"
"용산구","(한강대로104길 67)","방범","37.550095","126.976036","3","2019-12-12"
"용산구","(한강대로104다길 9)","방범","37.550203","126.974886","1","2019-12-12"
"용산구","(서계동 252-11 만리중앙교회 앞)","방범","37.550374","126.965806","3","2019-12-12"
"용산구","(후암동 60-27 노바펠리스 앞)","방범","37.550424","126.97849","2","2019-12-12"
"용산구","(동자동 19-118 남영빌딩)","방범","37.550432","126.974874","2","2019-12-12"
"용산구","(서계동 252-11 만리중앙교회 앞)","방범","37.550438","126.965046","2","2019-12-12"
"용산구","(후암동 102-59 한아름마트 맞은 편)","방범","37.550548","126.976096","1","2019-12-12"
"용산구","(청파동1가 1-121 가음빌라 아래 골목)","방범","37.550606","126.966888","1","2019-12-12"
"용산구","(서계동 259-2 서계1 경로당 앞)","방범","37.550724","126.964097","1","2019-12-12"
"용산구","(후암동 44-56 세탁소 앞(동원사))","방범","37.550851","126.979817","1","2019-12-12"
"용산구","(후암동 59-26 세탁소 맞은편)","방범","37.550851","126.979817","1","2019-12-12"
"용산구","(효창원로104나길 9)","방범","37.551009","126.964655","2","2019-12-12"
"용산구","(청파동1가 1-55 동진빌라 가동 입구)","방범","37.551028","126.966384","1","2019-12-12"
"용산구","(후암동 25-1 우체국 뒤)","방범","37.551059","126.977431","1","2019-12-12"
"용산구","(한강대로104마길 27)","방범","37.551106","126.974777","1","2019-12-12"
"용산구","(동자동 35-142)","방범","37.55116","126.974037","2","2019-12-12"
"용산구","(동자동 35-142 미니마트 앞)","방범","37.55116","126.974037","1","2019-12-12"
"용산구","(청파로77가길 4)","방범","37.551407","126.968343","2","2019-12-12"
"용산구","(청파로77가길 4)","방범","37.551421","126.968606","4","2019-12-12"
"용산구","(서계동 251-6 우진슈퍼 윗쪽 삼거리)","방범","37.551451","126.965266","1","2019-12-12"
"용산구","(효창원로104나길 29(서계동 246-17) 우진슈퍼 윗쪽 삼거리)","방범","37.551451","126.965266","2","2019-12-12"
"용산구","(서계동 33-265 청파중앙교회 옆)","방범","37.551526","126.967572","3","2019-12-12"
"용산구","(후암동 30-93 이지스빌 앞)","방범","37.551584","126.978868","4","2019-12-12"
"용산구","(동자동 19-87 계단 위)","방범","37.551717","126.97475","1","2019-12-12"
"용산구","(후암동 7-4 거주자우선주차구역 옆)","방범","37.551744","126.977212","1","2019-12-12"
"용산구","(후암동 8 거주자우선)","방범","37.551744","126.977212","1","2019-12-12"
"용산구","(만리재로24길 16 (서계동 245-11))","방범","37.551762","126.964301","1","2019-12-12"
"용산구","(만리재로24길 16(서계동 245-11))","방범","37.551762","126.964301","1","2019-12-12"
"용산구","(청파로77길 35 앞)","방범","37.551788","126.968305","3","2019-12-12"
"용산구","(서계동 33-37 (청파로73길 92))","방범","37.551985","126.965993","2","2019-12-12"
"용산구","(청파로83길 23)","방범","37.552009","126.967846","1","2019-12-12"
"용산구","(청파로73길 92 (서계동 33-37))","방범","37.552036","126.966024","1","2019-12-12"
"용산구","(청파로83길 21 (서계동 95-4))","방범","37.552077","126.968014","1","2019-12-12"
"용산구","(청파로83길 21(서계동 95-4))","방범","37.552077","126.968014","1","2019-12-12"
"용산구","(후암동 95-3  부동산 앞 미주아파트 입구)","방범","37.552154","126.976705","1","2019-12-12"
"용산구","(서계동 33-109 올라가는 골목 길)","방범","37.552319","126.967327","2","2019-12-12"
"용산구","(서계동 33-77 골목 내 삼거리)","방범","37.552319","126.967327","1","2019-12-12"
"용산구","(후암로49길 26-2)","방범","37.552381","126.975066","1","2019-12-12"
"용산구","(동자동 7-29 삼익빌라 앞)","방범","37.552464","126.975289","1","2019-12-12"
"용산구","(동자동 7-29 삼익빌라 앞)","방범","37.552464","126.975289","2","2019-12-12"
"용산구","(후암동 1-59 후암제일교회 앞)","방범","37.552467","126.976783","3","2019-12-12"
"용산구","(서계동 238-15 야후공인중계사 앞)","방범","37.552489","126.965569","1","2019-12-12"
"용산구","(후암로44길 24 (후암동 1-27))","방범","37.552529","126.977923","3","2019-12-12"
"용산구","(후암로57길 17-9 해뜨는집 건너편)","방범","37.552597","126.974481","1","2019-12-12"
"용산구","(서계동 242-20 보현의집 옆 공간)","방범","37.552613","126.964203","1","2019-12-12"
"용산구","(동자동 17-3 새꿈공원 앞)","방범","37.552619","126.973947","3","2019-12-12"
"용산구","(서계동 238-15 야후공인중계사 앞)","방범","37.552644","126.965806","1","2019-12-12"
"용산구","(청파로85가길 2 앞 삼거리)","방범","37.552647","126.968176","1","2019-12-12"
"용산구","(서계동 45-2 국립극단 뒷골목)","방범","37.552681","126.967905","2","2019-12-12"
"용산구","(후암로57길 17-32)","방범","37.552727","126.975051","1","2019-12-12"
"용산구","(동자동 9-1 쪽방지역 내 덕성장 앞)","방범","37.552892","126.975189","3","2019-12-12"
"용산구","(서계동 234-16 제일빌딩 옆)","방범","37.553177","126.966308","1","2019-12-12"
"용산구","(후암동 448-29 오페라하우스 9차 앞 도로)","방범","37.553241","126.978719","1","2019-12-12"
"용산구","(서계동 226-3 청파어린이공원 입구)","방범","37.553445","126.968574","3","2019-12-12"
"용산구","(후암동 448-158 맞은편 담벼락 혜심원 주변)","방범","37.553732","126.977711","1","2019-12-12"
"용산구","(청파로93길 16 (서계동 223-32))","방범","37.554319","126.968102","2","2019-12-12"
"용산구","(청파로93길 16(서계동 223-32))","방범","37.554319","126.968102","1","2019-12-12"
"용산구","(이촌동 301-170 동작대교 하부 (반도APT 출입구))","불법주정차","37.516931","126.982931","1","2019-12-12"
"용산구","(이촌동 301-170 동작대교 하부 반도APT 출입구)","불법주정차","37.516931","126.982931","2","2019-12-12"
"용산구","(서빙고동 241-96 온누리교회 앞)","불법주정차","37.517889","126.985426","3","2019-12-12"
"용산구","(이촌로 303 현대아파트 21동 한국약국 앞)","불법주정차","37.517893","126.981237","3","2019-12-12"
"용산구","(이촌동 301-195 강촌아파트 103동 앞)","불법주정차","37.518554","126.978256","3","2019-12-12"
"용산구","(이촌동 300-301 삼익상가 앞)","불법주정차","37.518948","126.976753","1","2019-12-12"
"용산구","(이촌동 300-301 삼익상가 앞)","불법주정차","37.518948","126.976753","2","2019-12-12"
"용산구","(이촌동 301-75 신용산초교 정문 앞)","불법주정차","37.519538","126.975148","3","2019-12-12"
"용산구","(이촌동 302-44 LG한강자이)","불법주정차","37.520174","126.970278","3","2019-12-12"
"용산구","(이촌동 302-64 동부센트레빌)","불법주정차","37.520483","126.967266","3","2019-12-12"
"용산구","(이촌동 193-3 동아그린아파트 입구)","불법주정차","37.524014","126.959120","4","2019-12-12"
"용산구","(용산동5가 24 파크타워)","불법주정차","37.524026","126.972056","3","2019-12-12"
"용산구","(한강로3가 65-8 용산공고 뒷길)","불법주정차","37.524391","126.965728","3","2019-12-12"
"용산구","(한강로3가 40-571 삼각백빈 건널목 주변)","불법주정차","37.524631","126.959985","3","2019-12-12"
"용산구","(한강로3가 40-571 여천식당 옆)","불법주정차","37.524631","126.959985","1","2019-12-12"
"용산구","(한강로3가 63-389 용산시티파크 102동 103동 사이 미니스탑 앞)","불법주정차","37.525441","126.968768","1","2019-12-12"
"용산구","(한강로3가 63-389 용산시티파크 102동 앞)","불법주정차","37.525441","126.968768","2","2019-12-12"
"용산구","(보광동 80-3 보광동 종점)","불법주정차","37.526119","127.001009","5","2019-12-12"
"용산구","(보광동 274-1 폴리텍대학 삼거리)","불법주정차","37.530321","126.996686","4","2019-12-12"
"용산구","(한남동 621-1 롯데슈퍼 앞)","불법주정차","37.531864","127.005659","1","2019-12-12"
"용산구","(한강로3가 40-969 터미널전자상가)","불법주정차","37.532230","126.962355","3","2019-12-12"
"용산구","(이태원1동 140-2 보광초교 입구)","불법주정차","37.533006","126.995634","3","2019-12-12"
"용산구","(이태원1동 130-42 해롯앤틱갤러리)","불법주정차","37.533336","126.994232","1","2019-12-12"
"용산구","(이태원1동 130-42 해롯앤틱갤러리)","불법주정차","37.533336","126.994232","2","2019-12-12"
"용산구","(한남동 657-58 순천향대 병원)","불법주정차","37.533444","127.004094","1","2019-12-12"
"용산구","(한남동 657-58 순천향대병원)","불법주정차","37.533444","127.004094","3","2019-12-12"
"용산구","(한남동 662-3 대로변 라오스대사관저 앞)","불법주정차","37.533669","127.001456","2","2019-12-12"
"용산구","(한남동 662-3 라오스대사관저 앞 대로변)","불법주정차","37.533669","127.001456","1","2019-12-12"
"용산구","(신계동 40-1 전자상가 4공영주차장)","불법주정차","37.533718","126.961646","4","2019-12-12"
"용산구","(신계동 40-1 전자상가4 공영주차장)","불법주정차","37.533718","126.961646","1","2019-12-12"
"용산구","(한남동 263-10 성아맨숀아파트 앞)","불법주정차","37.534000","127.008590","3","2019-12-12"
"용산구","(원효로3가 179-1 한일카피어 맞은편)","불법주정차","37.534107","126.956053","3","2019-12-12"
"용산구","(이태원동 56-13 이태원 입구)","불법주정차","37.534265","126.989808","3","2019-12-12"
"용산구","(이태원1동 172-2 이태원 커피 스미스)","불법주정차","37.534353","126.991190","3","2019-12-12"
"용산구","(이태원1동 119-11 이태원 노스비치)","불법주정차","37.534457","126.993040","3","2019-12-12"
"용산구","(이태원1동 127-5 파리양복점)","불법주정차","37.534464","126.994921","3","2019-12-12"
"용산구","(한남동 28-2 유엔빌리지입구 건너편)","불법주정차","37.534584","127.010225","1","2019-12-12"
"용산구","(한남동 705-3 한남대로 SK주유소 앞)","불법주정차","37.534943","127.006232","3","2019-12-12"
"용산구","(이태원2동 406 수영장입구 앞)","불법주정차","37.534986","126.987274","2","2019-12-12"
"용산구","(이태원동 613 이태원초교 정문)","불법주정차","37.534986","126.987274","1","2019-12-12"
"용산구","(한남동 683-142 우리은행 건너편)","불법주정차","37.536235","127.000009","2","2019-12-12"
"용산구","(한남동 683-142 한남동 우리은행 건너편)","불법주정차","37.536235","127.000009","1","2019-12-12"
"용산구","(문배동 8-5 단박돈까스 앞)","불법주정차","37.538171","126.970968","3","2019-12-12"
"용산구","(이태원2동 226-3 회나무로 중간(녹지정))","불법주정차","37.539700","126.991614","1","2019-12-12"
"용산구","(이태원2동 226-3 회나무로중간(녹지정))","불법주정차","37.539700","126.991614","2","2019-12-12"
"용산구","(이태원동 278-13 이태원지구대 자율방범대 앞)","불법주정차","37.540558","126.989557","4","2019-12-12"
"용산구","(용산구2가 46-3 수호빌라 앞)","불법주정차","37.540608","126.986889","2","2019-12-12"
"용산구","(용산동2가 46-3 수호빌라 앞)","불법주정차","37.540608","126.986889","1","2019-12-12"
"용산구","(용산구2가 45-5 새마을금고 앞)","불법주정차","37.541873","126.987364","3","2019-12-12"
"용산구","(용산동2가 45-5 새마을금고 건너편)","불법주정차","37.541873","126.987364","1","2019-12-12"
"용산구","(갈월동 87-5 숙대입구역)","불법주정차","37.543905","126.97212","3","2019-12-12"
"용산구","(청파동2가 87-3 데뷰 맞은편)","불법주정차","37.544768","126.968805","3","2019-12-12"
"용산구","(용산동2가 11-13 용산동2가 주민센터)","불법주정차","37.545803","126.985434","1","2019-12-12"
"용산구","(용산동2가 11-13 주민센터)","불법주정차","37.545803","126.985434","5","2019-12-12"
"용산구","(후암동 418-13)","불법주정차","37.546857","126.981302","3","2019-12-12"
"용산구","(두텁바위로 129)","불법주정차","37.550026","126.981522","1","2019-12-12"
"용산구","(후암동 336-11 대림하이츠타운 앞)","불법주정차","37.550026","126.981522","4","2019-12-12"
"용산구","(후암동 105-3 후암시장)","불법주정차","37.550207","126.977245","5","2019-12-12"
"용산구","(이촌1동 300-326 중경고 진입부 삼거리)","어린이안전","37.518384","126.976778","1","2019-12-12"
"용산구","(이촌동 301-37 파리크라상 앞)","어린이안전","37.519644","126.974833","1","2019-12-12"
"용산구","(이촌1동 413-2 한가람유치원 전면)","어린이안전","37.519689","126.980590","1","2019-12-12"
"용산구","(이촌1동 413-2 한강교회 정문)","어린이안전","37.519689","126.980590","1","2019-12-12"
"용산구","(이촌동 402 원유치원 앞)","어린이안전","37.519811","126.976675","1","2019-12-12"
"용산구","(이촌동 우체국앞)","어린이안전","37.520218","126.975047","2","2019-12-12"
"용산구","(이촌1동 302-90 장미맨션 앞 보도)","어린이안전","37.520455","126.967397","1","2019-12-12"
"용산구","(이촌1동 301-27 신용산초교 용강중 사이 길)","어린이안전","37.520839","126.975395","1","2019-12-12"
"용산구","(서빙고동 235-1 서빙고초교 정문 앞 보도)","어린이안전","37.521020","126.990826","1","2019-12-12"
"용산구","(서빙고동 235-1 서빙고초교 정문앞 보도)","어린이안전","37.521020","126.990826","1","2019-12-12"
"용산구","(서빙고동 4-26 서빙고초교 후문 앞)","어린이안전","37.521781","126.992854","1","2019-12-12"
"용산구","(서빙고동 4-18 서빙고초교)","어린이안전","37.522433","126.992489","2","2019-12-12"
"용산구","(동빙고동 254-4 동빙고어린이집)","어린이안전","37.523103","126.995077","2","2019-12-12"
"용산구","(동빙고동 7-8 동빙고어린이집 앞)","어린이안전","37.523433","126.994075","1","2019-12-12"
"용산구","(한강로3가 89 쌍용스윗닷홈 앞 삼거리)","어린이안전","37.523893","126.964046","1","2019-12-12"
"용산구","(한강로3가 65-217 한강초교 정문 앞)","어린이안전","37.525517","126.965056","1","2019-12-12"
"용산구","(보광동12가길 인근 보광어린이집 아래쪽)","어린이안전","37.527722","127.001070","2","2019-12-12"
"용산구","(보광동 253-44 성심유치원 진입부)","어린이안전","37.528428","126.999634","1","2019-12-12"
"용산구","(보광동 260-40 성심유치원 진입부)","어린이안전","37.528486","127.000070","2","2019-12-12"
"용산구","(보광동 265-244)","어린이안전","37.531434","126.997049","3","2019-12-12"
"용산구","(이태원1동 20-17 대화여관 앞)","어린이안전","37.531469","126.996524","1","2019-12-12"
"용산구","(이태원동 15-22 보광초교)","어린이안전","37.531777","126.996164","2","2019-12-12"
"용산구","(이태원1동 18-8 보광초교 정문 옆 보도)","어린이안전","37.532220","126.996022","1","2019-12-12"
"용산구","(한강로2가 1 국립맹학교 앞 보도)","어린이안전","37.534311","126.971950","1","2019-12-12"
"용산구","(산천동 193 일민유치원 정문 앞)","어린이안전","37.534342","126.949364","1","2019-12-12"
"용산구","(이태원동 455-52 편의점 맞은편)","어린이안전","37.534342","126.988881","3","2019-12-12"
"용산구","(대사관로7길 5 (한남동 684-85) 한남어린이집 앞)","어린이안전","37.534579","127.000708","1","2019-12-12"
"용산구","(대사관로7길 5 한남어린이집 앞)","어린이안전","37.534579","127.000708","2","2019-12-12"
"용산구","(청파로 139-25 남정초교)","어린이안전","37.534861","126.966606","2","2019-12-12"
"용산구","(신계동 18-18 남정초 일방통행시점부)","어린이안전","37.534907","126.964533","1","2019-12-12"
"용산구","(한강로1가 286 삼각지역 6번 출구 앞 보도)","어린이안전","37.534912","126.972948","1","2019-12-12"
"용산구","(이태원2동 406 수영장입구 앞)","어린이안전","37.535013","126.987254","1","2019-12-12"
"용산구","(이태원2동 450-2 그린마트 앞)","어린이안전","37.535049","126.988219","1","2019-12-12"
"용산구","(원효로58길 17 (원효로2가 57-13) 남정초교 앞)","어린이안전","37.535433","126.963379","1","2019-12-12"
"용산구","(원효로58길 17 남정초교 앞)","어린이안전","37.535433","126.963379","1","2019-12-12"
"용산구","(원효로58길 17 남정초등학교 앞)","어린이안전","37.535433","126.963379","1","2019-12-12"
"용산구","(산천동 198 원효초교 아래)","어린이안전","37.535562","126.952753","2","2019-12-12"
"용산구","(한강로동 57-12 용산초교)","어린이안전","37.535694","126.972814","2","2019-12-12"
"용산구","(산천동 6-73 한강타운 정문 좌측)","어린이안전","37.535718","126.951448","1","2019-12-12"
"용산구","(산천동 1-1 계성유치원 정문 앞)","어린이안전","37.535813","126.953249","1","2019-12-12"
"용산구","(이태원2동 431-2 수영장 뒷편)","어린이안전","37.535928","126.987604","1","2019-12-12"
"용산구","(원효로2가 23-24 에이데이터코리아 앞)","어린이안전","37.535934","126.96415","1","2019-12-12"
"용산구","(산천동 산4-2 정문 진입로)","어린이안전","37.536122","126.950982","1","2019-12-12"
"용산구","(산천동 6-79 원효초교 윗길)","어린이안전","37.536384","126.951481","3","2019-12-12"
"용산구","(용문동 38-69)","어린이안전","37.536508","126.956431","1","2019-12-12"
"용산구","(원효로2가 27-2 원효로 남정초 진입부)","어린이안전","37.536558","126.96382","1","2019-12-12"
"용산구","(이태원동 411 이태원초교)","어린이안전","37.536773","126.987614","4","2019-12-12"
"용산구","(용문동 38-191)","어린이안전","37.536802","126.958271","1","2019-12-12"
"용산구","(용문동 38-38)","어린이안전","37.536848","126.956686","1","2019-12-12"
"용산구","(용문동 38-57)","어린이안전","37.536852","126.957599","1","2019-12-12"
"용산구","(한남동 4-28 독일인학교 진입부)","어린이안전","37.537052","127.012392","1","2019-12-12"
"용산구","(용문동 12-1)","어린이안전","37.537080","126.961935","1","2019-12-12"
"용산구","(녹사평대로46가길 6)","어린이안전","37.537096","126.988043","1","2019-12-12"
"용산구","(원효로2가 3-2 남정초 후문 진입부)","어린이안전","37.537156","126.965664","1","2019-12-12"
"용산구","(용문동 38-175)","어린이안전","37.537157","126.958531","1","2019-12-12"
"용산구","(도원동 23 삼성래미안 후문 앞)","어린이안전","37.537218","126.953718","1","2019-12-12"
"용산구","(용문동 38-76)","어린이안전","37.537226","126.956812","1","2019-12-12"
"용산구","(용문동 38-186)","어린이안전","37.537229","126.957389","1","2019-12-12"
"용산구","(이태원2동 341-18 다래이용원 옆)","어린이안전","37.537237","126.987724","1","2019-12-12"
"용산구","(용문동 38-148)","어린이안전","37.537480","126.958695","1","2019-12-12"
"용산구","(용문동 38-97)","어린이안전","37.537491","126.957533","1","2019-12-12"
"용산구","(용문동 38-13)","어린이안전","37.537677","126.957047","1","2019-12-12"
"용산구","(용문동 38-143(북) 뒤쪽 차고 앞 코너)","어린이안전","37.537748","126.95881","1","2019-12-12"
"용산구","(용문동 38-6 맞은편 코너)","어린이안전","37.537941","126.958901","1","2019-12-12"
"용산구","(한남동 722-11 둥지부동산 앞)","어린이안전","37.538165","127.004623","1","2019-12-12"
"용산구","(용문동 38-244)","어린이안전","37.538181","126.956971","1","2019-12-12"
